image,pokemon_name,type1,type2
shedinja__0010.png,shedinja,bug,ghost
shedinja__0011.png,shedinja,bug,ghost
shedinja__0012.png,shedinja,bug,ghost
shedinja__0013.png,shedinja,bug,ghost
shedinja__0014.png,shedinja,bug,ghost
shedinja__0015.png,shedinja,bug,ghost
shedinja__0016.png,shedinja,bug,ghost
shedinja__0017.png,shedinja,bug,ghost
shelgon__0000.png,shelgon,dragon,
shelgon__0001.png,shelgon,dragon,
shelgon__0002.png,shelgon,dragon,
shelgon__0003.png,shelgon,dragon,
shelgon__0004.png,shelgon,dragon,
shelgon__0005.png,shelgon,dragon,
shelgon__0006.png,shelgon,dragon,
shelgon__0007.png,shelgon,dragon,
shelgon__0008.png,shelgon,dragon,
shelgon__0009.png,shelgon,dragon,
shelgon__0010.png,shelgon,dragon,
shelgon__0011.png,shelgon,dragon,
shellder__0000.png,shellder,water,
shellder__0001.png,shellder,water,
shellder__0002.png,shellder,water,
shellder__0003.png,shellder,water,
shellder__0004.png,shellder,water,
shellder__0005.png,shellder,water,
shellder__0006.png,shellder,water,
shellder__0007.png,shellder,water,
shellder__0008.png,shellder,water,
shellder__0009.png,shellder,water,
shellder__0010.png,shellder,water,
shellder__0011.png,shellder,water,
shellder__0012.png,shellder,water,
shellder__0013.png,shellder,water,
shellder__0014.png,shellder,water,
shellder__0015.png,shellder,water,
shieldon__0000.png,shieldon,rock,steel
shieldon__0001.png,shieldon,rock,steel
shieldon__0002.png,shieldon,rock,steel
shieldon__0003.png,shieldon,rock,steel
shieldon__0004.png,shieldon,rock,steel
shieldon__0005.png,shieldon,rock,steel
shieldon__0006.png,shieldon,rock,steel
shieldon__0007.png,shieldon,rock,steel
shieldon__0008.png,shieldon,rock,steel
shieldon__0009.png,shieldon,rock,steel
shieldon__0010.png,shieldon,rock,steel
shieldon__0011.png,shieldon,rock,steel
shieldon__0012.png,shieldon,rock,steel
shieldon__0013.png,shieldon,rock,steel
shieldon__0014.png,shieldon,rock,steel
shiftry__0000.png,shiftry,grass,dark
shiftry__0001.png,shiftry,grass,dark
shiftry__0002.png,shiftry,grass,dark
shiftry__0003.png,shiftry,grass,dark
shiftry__0004.png,shiftry,grass,dark
shiftry__0005.png,shiftry,grass,dark
shiftry__0006.png,shiftry,grass,dark
shiftry__0007.png,shiftry,grass,dark
shiftry__0008.png,shiftry,grass,dark
shiftry__0009.png,shiftry,grass,dark
shiftry__0010.png,shiftry,grass,dark
shiftry__0011.png,shiftry,grass,dark
shiftry__0012.png,shiftry,grass,dark
shiftry__0013.png,shiftry,grass,dark
shiftry__0014.png,shiftry,grass,dark
shiftry__0015.png,shiftry,grass,dark
shiftry__0016.png,shiftry,grass,dark
shiftry__0017.png,shiftry,grass,dark
shiftry__0018.png,shiftry,grass,dark
shiftry__0019.png,shiftry,grass,dark
shiftry__0020.png,shiftry,grass,dark
shinx__0000.png,shinx,electric,
shinx__0001.png,shinx,electric,
shinx__0002.png,shinx,electric,
shinx__0003.png,shinx,electric,
shinx__0004.png,shinx,electric,
shinx__0005.png,shinx,electric,
shinx__0006.png,shinx,electric,
shinx__0007.png,shinx,electric,
shinx__0008.png,shinx,electric,
shinx__0009.png,shinx,electric,
shinx__0010.png,shinx,electric,
shinx__0011.png,shinx,electric,
shinx__0012.png,shinx,electric,
shinx__0013.png,shinx,electric,
shinx__0014.png,shinx,electric,
shinx__0015.png,shinx,electric,
shinx__0016.png,shinx,electric,
shinx__0017.png,shinx,electric,
shinx__0018.png,shinx,electric,
shinx__0019.png,shinx,electric,
shinx__0020.png,shinx,electric,
shinx__0021.png,shinx,electric,
shroomish__0000.png,shroomish,grass,
shroomish__0001.png,shroomish,grass,
shroomish__0002.png,shroomish,grass,
shroomish__0003.png,shroomish,grass,
shroomish__0004.png,shroomish,grass,
shroomish__0005.png,shroomish,grass,
shroomish__0006.png,shroomish,grass,
shroomish__0007.png,shroomish,grass,
shroomish__0008.png,shroomish,grass,
shroomish__0009.png,shroomish,grass,
shroomish__0010.png,shroomish,grass,
shroomish__0011.png,shroomish,grass,
shroomish__0012.png,shroomish,grass,
shroomish__0013.png,shroomish,grass,
shroomish__0014.png,shroomish,grass,
shroomish__0015.png,shroomish,grass,
shroomish__0016.png,shroomish,grass,
shuckle__0000.png,shuckle,bug,rock
shuckle__0001.png,shuckle,bug,rock
shuckle__0002.png,shuckle,bug,rock
shuckle__0003.png,shuckle,bug,rock
shuckle__0004.png,shuckle,bug,rock
shuckle__0005.png,shuckle,bug,rock
shuckle__0006.png,shuckle,bug,rock
shuckle__0007.png,shuckle,bug,rock
shuckle__0008.png,shuckle,bug,rock
shuckle__0009.png,shuckle,bug,rock
shuckle__0010.png,shuckle,bug,rock
shuckle__0011.png,shuckle,bug,rock
shuckle__0012.png,shuckle,bug,rock
shuckle__0013.png,shuckle,bug,rock
shuckle__0014.png,shuckle,bug,rock
shuckle__0015.png,shuckle,bug,rock
shuckle__0016.png,shuckle,bug,rock
shuckle__0017.png,shuckle,bug,rock
shuckle__0018.png,shuckle,bug,rock
shuckle__0019.png,shuckle,bug,rock
shuckle__0020.png,shuckle,bug,rock
shuckle__0021.png,shuckle,bug,rock
shuckle__0022.png,shuckle,bug,rock
shuppet__0000.png,shuppet,ghost,
shuppet__0001.png,shuppet,ghost,
shuppet__0002.png,shuppet,ghost,
shuppet__0003.png,shuppet,ghost,
shuppet__0004.png,shuppet,ghost,
shuppet__0005.png,shuppet,ghost,
shuppet__0006.png,shuppet,ghost,
shuppet__0007.png,shuppet,ghost,
shuppet__0008.png,shuppet,ghost,
shuppet__0009.png,shuppet,ghost,
shuppet__0010.png,shuppet,ghost,
shuppet__0011.png,shuppet,ghost,
shuppet__0012.png,shuppet,ghost,
silcoon__0000.png,silcoon,bug,
silcoon__0001.png,silcoon,bug,
silcoon__0002.png,silcoon,bug,
silcoon__0003.png,silcoon,bug,
silcoon__0004.png,silcoon,bug,
silcoon__0005.png,silcoon,bug,
silcoon__0006.png,silcoon,bug,
silcoon__0007.png,silcoon,bug,
silcoon__0008.png,silcoon,bug,
skarmory__0000.png,skarmory,steel,flying
skarmory__0001.png,skarmory,steel,flying
skarmory__0002.png,skarmory,steel,flying
skarmory__0003.png,skarmory,steel,flying
skarmory__0004.png,skarmory,steel,flying
skarmory__0005.png,skarmory,steel,flying
skarmory__0006.png,skarmory,steel,flying
skarmory__0007.png,skarmory,steel,flying
skarmory__0008.png,skarmory,steel,flying
skarmory__0009.png,skarmory,steel,flying
skarmory__0010.png,skarmory,steel,flying
skarmory__0011.png,skarmory,steel,flying
skarmory__0012.png,skarmory,steel,flying
skarmory__0013.png,skarmory,steel,flying
skarmory__0014.png,skarmory,steel,flying
skarmory__0015.png,skarmory,steel,flying
skarmory__0016.png,skarmory,steel,flying
skarmory__0017.png,skarmory,steel,flying
skarmory__0018.png,skarmory,steel,flying
skarmory__0019.png,skarmory,steel,flying
skarmory__0020.png,skarmory,steel,flying
skarmory__0021.png,skarmory,steel,flying
skarmory__0022.png,skarmory,steel,flying
skarmory__0023.png,skarmory,steel,flying
skiploom__0000.png,skiploom,grass,flying
skiploom__0001.png,skiploom,grass,flying
skiploom__0002.png,skiploom,grass,flying
skiploom__0003.png,skiploom,grass,flying
skiploom__0004.png,skiploom,grass,flying
skiploom__0005.png,skiploom,grass,flying
skiploom__0006.png,skiploom,grass,flying
skiploom__0007.png,skiploom,grass,flying
skiploom__0008.png,skiploom,grass,flying
skiploom__0009.png,skiploom,grass,flying
skiploom__0010.png,skiploom,grass,flying
skiploom__0011.png,skiploom,grass,flying
skiploom__0012.png,skiploom,grass,flying
skiploom__0013.png,skiploom,grass,flying
skiploom__0014.png,skiploom,grass,flying
skiploom__0015.png,skiploom,grass,flying
skiploom__0016.png,skiploom,grass,flying
skiploom__0017.png,skiploom,grass,flying
skiploom__0018.png,skiploom,grass,flying
skiploom__0019.png,skiploom,grass,flying
skiploom__0020.png,skiploom,grass,flying
skiploom__0021.png,skiploom,grass,flying
skiploom__0022.png,skiploom,grass,flying
skiploom__0023.png,skiploom,grass,flying
skiploom__0024.png,skiploom,grass,flying
skiploom__0025.png,skiploom,grass,flying
skiploom__0026.png,skiploom,grass,flying
skiploom__0027.png,skiploom,grass,flying
skiploom__0028.png,skiploom,grass,flying
skiploom__0029.png,skiploom,grass,flying
skiploom__0030.png,skiploom,grass,flying
skiploom__0031.png,skiploom,grass,flying
skiploom__0032.png,skiploom,grass,flying
skiploom__0033.png,skiploom,grass,flying
skitty__0000.png,skitty,normal,
skitty__0001.png,skitty,normal,
skitty__0002.png,skitty,normal,
skitty__0003.png,skitty,normal,
skitty__0004.png,skitty,normal,
skitty__0005.png,skitty,normal,
skitty__0006.png,skitty,normal,
skitty__0007.png,skitty,normal,
skitty__0008.png,skitty,normal,
skitty__0009.png,skitty,normal,
skitty__0010.png,skitty,normal,
skitty__0011.png,skitty,normal,
skitty__0012.png,skitty,normal,
skitty__0013.png,skitty,normal,
skitty__0014.png,skitty,normal,
skitty__0015.png,skitty,normal,
skitty__0016.png,skitty,normal,
skitty__0017.png,skitty,normal,
skitty__0018.png,skitty,normal,
skitty__0019.png,skitty,normal,
skitty__0020.png,skitty,normal,
skrelp__0000.png,skrelp,poison,water
skrelp__0001.png,skrelp,poison,water
skrelp__0002.png,skrelp,poison,water
skrelp__0003.png,skrelp,poison,water
slaking__0000.png,slaking,normal,
slaking__0001.png,slaking,normal,
slaking__0002.png,slaking,normal,
slaking__0003.png,slaking,normal,
slaking__0004.png,slaking,normal,
slaking__0005.png,slaking,normal,
slaking__0006.png,slaking,normal,
slaking__0007.png,slaking,normal,
slaking__0008.png,slaking,normal,
slaking__0009.png,slaking,normal,
slaking__0010.png,slaking,normal,
slaking__0011.png,slaking,normal,
slaking__0012.png,slaking,normal,
slaking__0013.png,slaking,normal,
slaking__0014.png,slaking,normal,
slaking__0015.png,slaking,normal,
slaking__0016.png,slaking,normal,
slaking__0017.png,slaking,normal,
slaking__0018.png,slaking,normal,
slaking__0019.png,slaking,normal,
slaking__0020.png,slaking,normal,
slaking__0021.png,slaking,normal,
slaking__0022.png,slaking,normal,
slaking__0023.png,slaking,normal,
slaking__0024.png,slaking,normal,
slakoth__0000.png,slakoth,normal,
slakoth__0001.png,slakoth,normal,
slakoth__0002.png,slakoth,normal,
slakoth__0003.png,slakoth,normal,
slakoth__0004.png,slakoth,normal,
slakoth__0005.png,slakoth,normal,
slakoth__0006.png,slakoth,normal,
slakoth__0007.png,slakoth,normal,
slakoth__0008.png,slakoth,normal,
slakoth__0009.png,slakoth,normal,
slakoth__0010.png,slakoth,normal,
sliggoo__0000.png,sliggoo,dragon,
sliggoo__0001.png,sliggoo,dragon,
sliggoo__0002.png,sliggoo,dragon,
sliggoo__0003.png,sliggoo,dragon,
sliggoo__0004.png,sliggoo,dragon,
sliggoo__0005.png,sliggoo,dragon,
sliggoo__0006.png,sliggoo,dragon,
sliggoo__0007.png,sliggoo,dragon,
sliggoo__0008.png,sliggoo,dragon,
sliggoo__0009.png,sliggoo,dragon,
sliggoo__0010.png,sliggoo,dragon,
sliggoo__0011.png,sliggoo,dragon,
sliggoo__0012.png,sliggoo,dragon,
sliggoo__0013.png,sliggoo,dragon,
sliggoo__0014.png,sliggoo,dragon,
sliggoo__0015.png,sliggoo,dragon,
sliggoo__0016.png,sliggoo,dragon,
sliggoo__0017.png,sliggoo,dragon,
slowbro__0000.png,slowbro,water,psychic
slowbro__0001.png,slowbro,water,psychic
slowbro__0002.png,slowbro,water,psychic
slowbro__0003.png,slowbro,water,psychic
slowbro__0004.png,slowbro,water,psychic
slowbro__0005.png,slowbro,water,psychic
slowbro__0006.png,slowbro,water,psychic
slowbro__0007.png,slowbro,water,psychic
slowbro__0008.png,slowbro,water,psychic
slowbro__0009.png,slowbro,water,psychic
slowbro__0010.png,slowbro,water,psychic
slowbro__0011.png,slowbro,water,psychic
slowbro__0012.png,slowbro,water,psychic
slowbro__0013.png,slowbro,water,psychic
slowbro__0014.png,slowbro,water,psychic
slowbro__0015.png,slowbro,water,psychic
slowbro__0016.png,slowbro,water,psychic
slowbro__0017.png,slowbro,water,psychic
slowbro__0018.png,slowbro,water,psychic
slowbro__0019.png,slowbro,water,psychic
slowbro__0020.png,slowbro,water,psychic
slowbro__0021.png,slowbro,water,psychic
slowbro__0022.png,slowbro,water,psychic
slowbro__0023.png,slowbro,water,psychic
slowbro__0024.png,slowbro,water,psychic
slowbro__0025.png,slowbro,water,psychic
slowking__0000.png,slowking,water,psychic
slowking__0001.png,slowking,water,psychic
slowking__0002.png,slowking,water,psychic
slowking__0003.png,slowking,water,psychic
slowking__0004.png,slowking,water,psychic
slowking__0005.png,slowking,water,psychic
slowking__0006.png,slowking,water,psychic
slowking__0007.png,slowking,water,psychic
slowking__0008.png,slowking,water,psychic
slowking__0009.png,slowking,water,psychic
slowking__0010.png,slowking,water,psychic
slowking__0011.png,slowking,water,psychic
slowking__0012.png,slowking,water,psychic
slowking__0013.png,slowking,water,psychic
slowpoke__0000.png,slowpoke,water,psychic
slowpoke__0001.png,slowpoke,water,psychic
slowpoke__0002.png,slowpoke,water,psychic
slowpoke__0003.png,slowpoke,water,psychic
slowpoke__0004.png,slowpoke,water,psychic
slowpoke__0005.png,slowpoke,water,psychic
slowpoke__0006.png,slowpoke,water,psychic
slowpoke__0007.png,slowpoke,water,psychic
slowpoke__0008.png,slowpoke,water,psychic
slowpoke__0009.png,slowpoke,water,psychic
slowpoke__0010.png,slowpoke,water,psychic
slowpoke__0011.png,slowpoke,water,psychic
slowpoke__0012.png,slowpoke,water,psychic
slowpoke__0013.png,slowpoke,water,psychic
slowpoke__0014.png,slowpoke,water,psychic
slowpoke__0015.png,slowpoke,water,psychic
slowpoke__0016.png,slowpoke,water,psychic
slowpoke__0017.png,slowpoke,water,psychic
slowpoke__0018.png,slowpoke,water,psychic
slowpoke__0019.png,slowpoke,water,psychic
slowpoke__0020.png,slowpoke,water,psychic
slowpoke__0021.png,slowpoke,water,psychic
slowpoke__0022.png,slowpoke,water,psychic
slowpoke__0023.png,slowpoke,water,psychic
slowpoke__0024.png,slowpoke,water,psychic
slowpoke__0025.png,slowpoke,water,psychic
slowpoke__0026.png,slowpoke,water,psychic
slowpoke__0027.png,slowpoke,water,psychic
slowpoke__0028.png,slowpoke,water,psychic
slowpoke__0029.png,slowpoke,water,psychic
slowpoke__0030.png,slowpoke,water,psychic
slowpoke__0031.png,slowpoke,water,psychic
slowpoke__0032.png,slowpoke,water,psychic
slowpoke__0033.png,slowpoke,water,psychic
slowpoke__0034.png,slowpoke,water,psychic
slugma__0000.png,slugma,fire,
slugma__0001.png,slugma,fire,
slugma__0002.png,slugma,fire,
slugma__0003.png,slugma,fire,
slugma__0004.png,slugma,fire,
slugma__0005.png,slugma,fire,
slugma__0006.png,slugma,fire,
slugma__0007.png,slugma,fire,
slugma__0008.png,slugma,fire,
slugma__0009.png,slugma,fire,
slugma__0010.png,slugma,fire,
slugma__0011.png,slugma,fire,
slurpuff__0000.png,slurpuff,fairy,
slurpuff__0001.png,slurpuff,fairy,
slurpuff__0002.png,slurpuff,fairy,
slurpuff__0003.png,slurpuff,fairy,
slurpuff__0004.png,slurpuff,fairy,
slurpuff__0005.png,slurpuff,fairy,
slurpuff__0006.png,slurpuff,fairy,
slurpuff__0007.png,slurpuff,fairy,
slurpuff__0008.png,slurpuff,fairy,
slurpuff__0009.png,slurpuff,fairy,
slurpuff__0010.png,slurpuff,fairy,
slurpuff__0011.png,slurpuff,fairy,
slurpuff__0012.png,slurpuff,fairy,
slurpuff__0013.png,slurpuff,fairy,
slurpuff__0014.png,slurpuff,fairy,
slurpuff__0015.png,slurpuff,fairy,
slurpuff__0016.png,slurpuff,fairy,
slurpuff__0017.png,slurpuff,fairy,
slurpuff__0018.png,slurpuff,fairy,
smeargle__0000.png,smeargle,normal,
smeargle__0001.png,smeargle,normal,
smeargle__0002.png,smeargle,normal,
smeargle__0003.png,smeargle,normal,
smeargle__0004.png,smeargle,normal,
smeargle__0005.png,smeargle,normal,
smeargle__0006.png,smeargle,normal,
smeargle__0007.png,smeargle,normal,
smeargle__0008.png,smeargle,normal,
smeargle__0009.png,smeargle,normal,
smeargle__0010.png,smeargle,normal,
smeargle__0011.png,smeargle,normal,
smeargle__0012.png,smeargle,normal,
smeargle__0013.png,smeargle,normal,
smeargle__0014.png,smeargle,normal,
smeargle__0015.png,smeargle,normal,
smeargle__0016.png,smeargle,normal,
smeargle__0017.png,smeargle,normal,
smeargle__0018.png,smeargle,normal,
smeargle__0019.png,smeargle,normal,
smeargle__0020.png,smeargle,normal,
smeargle__0021.png,smeargle,normal,
smeargle__0022.png,smeargle,normal,
smeargle__0023.png,smeargle,normal,
smeargle__0024.png,smeargle,normal,
smeargle__0025.png,smeargle,normal,
smeargle__0026.png,smeargle,normal,
smeargle__0027.png,smeargle,normal,
smeargle__0028.png,smeargle,normal,
smoochum__0000.png,smoochum,ice,psychic
smoochum__0001.png,smoochum,ice,psychic
smoochum__0002.png,smoochum,ice,psychic
smoochum__0003.png,smoochum,ice,psychic
smoochum__0004.png,smoochum,ice,psychic
smoochum__0005.png,smoochum,ice,psychic
smoochum__0006.png,smoochum,ice,psychic
smoochum__0007.png,smoochum,ice,psychic
sneasel__0000.png,sneasel,dark,ice
sneasel__0001.png,sneasel,dark,ice
sneasel__0002.png,sneasel,dark,ice
sneasel__0003.png,sneasel,dark,ice
sneasel__0004.png,sneasel,dark,ice
sneasel__0005.png,sneasel,dark,ice
sneasel__0006.png,sneasel,dark,ice
sneasel__0007.png,sneasel,dark,ice
sneasel__0008.png,sneasel,dark,ice
sneasel__0009.png,sneasel,dark,ice
sneasel__0010.png,sneasel,dark,ice
sneasel__0011.png,sneasel,dark,ice
sneasel__0012.png,sneasel,dark,ice
sneasel__0013.png,sneasel,dark,ice
sneasel__0014.png,sneasel,dark,ice
sneasel__0015.png,sneasel,dark,ice
sneasel__0016.png,sneasel,dark,ice
sneasel__0017.png,sneasel,dark,ice
sneasel__0018.png,sneasel,dark,ice
sneasel__0019.png,sneasel,dark,ice
sneasel__0020.png,sneasel,dark,ice
sneasel__0021.png,sneasel,dark,ice
sneasel__0022.png,sneasel,dark,ice
sneasel__0023.png,sneasel,dark,ice
sneasel__0024.png,sneasel,dark,ice
sneasel__0025.png,sneasel,dark,ice
sneasel__0026.png,sneasel,dark,ice
sneasel__0027.png,sneasel,dark,ice
snorlax__0000.png,snorlax,normal,
snorlax__0001.png,snorlax,normal,
snorlax__0002.png,snorlax,normal,
snorlax__0003.png,snorlax,normal,
snorlax__0004.png,snorlax,normal,
snorlax__0005.png,snorlax,normal,
snorlax__0006.png,snorlax,normal,
snorlax__0007.png,snorlax,normal,
snorlax__0008.png,snorlax,normal,
snorlax__0009.png,snorlax,normal,
snorlax__0010.png,snorlax,normal,
snorlax__0011.png,snorlax,normal,
snorlax__0012.png,snorlax,normal,
snorlax__0013.png,snorlax,normal,
snorlax__0014.png,snorlax,normal,
snorlax__0015.png,snorlax,normal,
snorlax__0016.png,snorlax,normal,
